id,longitude,latitude,cumulative_dist,path_len,point_type,move_time,origin,destination,connector,partial_dist,origin_portname,destination_portname
11,-169.6534,66.068,3378.96,7855.42,p,11,z_89,n_4796,-,119.29,Dongjiakou,Camden
12,-166.2184,68.8812,3565.96,7855.42,p,12,z_89,n_4796,-,187.0,Dongjiakou,Camden
13,-119.1619,77.3199,4495.98,7855.42,p,13,z_89,n_4796,-,930.02,Dongjiakou,Camden
14,-105.2232,77.1695,4681.33,7855.42,p,14,z_89,n_4796,-,185.35,Dongjiakou,Camden
15,-95.7704,77.0716,4808.38,7855.42,p,15,z_89,n_4796,-,127.05,Dongjiakou,Camden
16,-88.6221,76.4101,4914.9,7855.42,p,16,z_89,n_4796,-,106.52,Dongjiakou,Camden
17,-81.1136,75.7741,5030.18,7855.42,p,17,z_89,n_4796,-,115.28,Dongjiakou,Camden
18,-79.5894,75.4497,5060.24,7855.42,p,18,z_89,n_4796,-,30.0599999999999,Dongjiakou,Camden
19,-61.2828,66.6339,5695.06,7855.42,p,19,z_89,n_4796,-,634.82,Dongjiakou,Camden
20,-55.7577,53.1479,6522.54,7855.42,p,20,z_89,n_4796,-,827.48,Dongjiakou,Camden
21,-55.7651,52.2783,6574.8,7855.42,p,21,z_89,n_4796,-,52.26,Dongjiakou,Camden
22,-55.782,52.1287,6583.81,7855.42,p,22,z_89,n_4796,-,9.00999999999999,Dongjiakou,Camden
23,-57.3853,50.7099,6688.16,7855.42,p,23,z_89,n_4796,-,104.35,Dongjiakou,Camden
24,-59.3983,47.8951,6874.75,7855.42,p,24,z_89,n_4796,-,186.59,Dongjiakou,Camden
25,-59.8185,46.1673,6979.89,7855.42,p,25,z_89,n_4796,-,105.14,Dongjiakou,Camden
26,-60.1389,45.7857,7006.42,7855.42,p,26,z_89,n_4796,-,26.53,Dongjiakou,Camden
27,-60.976,45.2752,7053.17,7855.42,p,27,z_89,n_4796,-,46.75,Dongjiakou,Camden
28,-65.4759,43.4768,7274.8,7855.42,p,28,z_89,n_4796,-,221.63,Dongjiakou,Camden
29,-74.9541,38.9333,7782.73,7855.42,p,29,z_89,n_4796,-,507.93,Dongjiakou,Camden
30,-75.4656,39.5156,7825.0,7855.42,p,30,z_89,n_4796,-,42.27,Dongjiakou,Camden
31,-75.3134,39.8232,7844.75,7855.42,p,31,z_89,n_4796,-,19.75,Dongjiakou,Camden
32,-75.1327,39.9339,7855.41,7855.42,d,32,z_89,n_4796,-,10.66,Dongjiakou,Camden
0,13.5547,45.7846,0.0,4810.14,o,0,n_4941,z_106,-,0.0,Monfalcone,PDM
1,13.5474,45.7628,1.34,4810.14,p,1,n_4941,z_106,-,1.34,Monfalcone,PDM
2,13.5086,45.496,17.44,4810.14,p,2,n_4941,z_106,-,16.1,Monfalcone,PDM
3,13.9038,44.7817,63.47,4810.14,p,3,n_4941,z_106,-,46.03,Monfalcone,PDM
4,18.5095,40.1371,408.95,4810.14,p,4,n_4941,z_106,-,345.48,Monfalcone,PDM
5,18.3442,39.8046,430.3,4810.14,p,5,n_4941,z_106,-,21.35,Monfalcone,PDM
6,16.0607,37.9382,585.09,4810.14,p,6,n_4941,z_106,-,154.79,Monfalcone,PDM
7,15.6436,38.0127,605.38,4810.14,p,7,n_4941,z_106,-,20.29,Monfalcone,PDM
8,15.5218,38.2963,623.33,4810.14,p,8,n_4941,z_106,-,17.95,Monfalcone,PDM
9,-5.9047,35.7929,1661.02,4810.14,p,9,n_4941,z_106,-,1037.69,Monfalcone,PDM
10,-44.3797,-2.5636,4810.15,4810.14,d,10,n_4941,z_106,-,3149.13,Monfalcone,PDM
0,13.5547,45.7846,0.0,8638.84,o,0,n_4941,z_89,-,0.0,Monfalcone,Dongjiakou
1,13.5474,45.7628,1.34,8638.84,p,1,n_4941,z_89,-,1.34,Monfalcone,Dongjiakou
2,13.5086,45.496,17.44,8638.84,p,2,n_4941,z_89,-,16.1,Monfalcone,Dongjiakou
3,13.9038,44.7817,63.47,8638.84,p,3,n_4941,z_89,-,46.03,Monfalcone,Dongjiakou
4,21.0986,38.3497,566.82,8638.84,p,4,n_4941,z_89,-,503.35,Monfalcone,Dongjiakou
5,21.9176,38.309,605.56,8638.84,p,5,n_4941,z_89,-,38.7399999999999,Monfalcone,Dongjiakou
6,23.1073,37.8344,668.7,8638.84,p,6,n_4941,z_89,-,63.1400000000001,Monfalcone,Dongjiakou
7,31.9408,31.5172,1246.35,8638.84,p,7,n_4941,z_89,-,577.65,Monfalcone,Dongjiakou
8,32.4917,30.165,1332.15,8638.84,p,8,n_4941,z_89,-,85.8000000000002,Monfalcone,Dongjiakou
9,33.2328,28.5725,1435.07,8638.84,p,9,n_4941,z_89,-,102.92,Monfalcone,Dongjiakou
10,43.4716,12.6883,2544.4,8638.84,p,10,n_4941,z_89,-,1109.33,Monfalcone,Dongjiakou
11,43.946,12.6032,2572.69,8638.84,p,11,n_4941,z_89,-,28.29,Monfalcone,Dongjiakou
12,50.7728,11.9803,2975.4,8638.84,p,12,n_4941,z_89,-,402.71,Monfalcone,Dongjiakou
13,80.0975,6.1413,4749.5,8638.84,p,13,n_4941,z_89,-,1774.1,Monfalcone,Dongjiakou
14,95.2204,5.567,5654.41,8638.84,p,14,n_4941,z_89,-,904.91,Monfalcone,Dongjiakou
15,97.5231,5.2377,5793.61,8638.84,p,15,n_4941,z_89,-,139.2,Monfalcone,Dongjiakou
16,101.3074,2.8409,6061.86,8638.84,p,16,n_4941,z_89,-,268.25,Monfalcone,Dongjiakou
17,103.465,1.313,6220.34,8638.84,p,17,n_4941,z_89,-,158.48,Monfalcone,Dongjiakou
18,104.2085,1.3668,6265.14,8638.84,p,18,n_4941,z_89,-,44.8000000000002,Monfalcone,Dongjiakou
19,119.6501,25.3674,7955.59,8638.84,p,19,n_4941,z_89,-,1690.45,Monfalcone,Dongjiakou
20,121.5451,28.3401,8160.45,8638.84,p,20,n_4941,z_89,-,204.86,Monfalcone,Dongjiakou
21,121.9856,29.2614,8220.27,8638.84,p,21,n_4941,z_89,-,59.8200000000006,Monfalcone,Dongjiakou
22,121.911,31.7371,8368.52,8638.84,p,22,n_4941,z_89,-,148.25,Monfalcone,Dongjiakou
23,120.2344,36.0287,8638.84,8638.84,d,23,n_4941,z_89,-,270.32,Monfalcone,Dongjiakou
0,13.5547,45.7846,0.0,3415.84,o,0,n_4941,n_2060,-,0.0,Monfalcone,Kamsar
1,13.5474,45.7628,1.34,3415.84,p,1,n_4941,n_2060,-,1.34,Monfalcone,Kamsar
2,13.5086,45.496,17.44,3415.84,p,2,n_4941,n_2060,-,16.1,Monfalcone,Kamsar
3,13.9038,44.7817,63.47,3415.84,p,3,n_4941,n_2060,-,46.03,Monfalcone,Kamsar
4,18.5095,40.1371,408.95,3415.84,p,4,n_4941,n_2060,-,345.48,Monfalcone,Kamsar
5,18.3442,39.8046,430.3,3415.84,p,5,n_4941,n_2060,-,21.35,Monfalcone,Kamsar
6,16.0607,37.9382,585.09,3415.84,p,6,n_4941,n_2060,-,154.79,Monfalcone,Kamsar
7,15.6436,38.0127,605.38,3415.84,p,7,n_4941,n_2060,-,20.29,Monfalcone,Kamsar
8,15.5218,38.2963,623.33,3415.84,p,8,n_4941,n_2060,-,17.95,Monfalcone,Kamsar
9,-5.9047,35.7929,1661.02,3415.84,p,9,n_4941,n_2060,-,1037.69,Monfalcone,Kamsar
10,-9.2561,32.5734,1915.96,3415.84,p,10,n_4941,n_2060,-,254.94,Monfalcone,Kamsar
11,-14.4619,26.191,2385.23,3415.84,p,11,n_4941,n_2060,-,469.27,Monfalcone,Kamsar
12,-15.8673,23.866,2543.98,3415.84,p,12,n_4941,n_2060,-,158.75,Monfalcone,Kamsar
13,-16.9162,21.9297,2673.53,3415.84,p,13,n_4941,n_2060,-,129.55,Monfalcone,Kamsar
14,-17.0908,20.8644,2737.96,3415.84,p,14,n_4941,n_2060,-,64.4299999999998,Monfalcone,Kamsar
15,-17.5293,14.7571,3103.81,3415.84,p,15,n_4941,n_2060,-,365.85,Monfalcone,Kamsar
16,-16.7545,12.4427,3249.29,3415.84,p,16,n_4941,n_2060,-,145.48,Monfalcone,Kamsar
17,-15.2297,11.0022,3373.62,3415.84,p,17,n_4941,n_2060,-,124.33,Monfalcone,Kamsar
18,-15.0086,10.7938,3391.66,3415.84,p,18,n_4941,n_2060,-,18.04,Monfalcone,Kamsar
19,-14.629,10.6418,3415.85,3415.84,d,19,n_4941,n_2060,-,24.1900000000001,Monfalcone,Kamsar
0,13.5547,45.7846,0.0,6115.49,o,0,n_4941,n_1375,-,0.0,Monfalcone,Convent
1,13.5474,45.7628,1.34,6115.49,p,1,n_4941,n_1375,-,1.34,Monfalcone,Convent
2,13.5086,45.496,17.44,6115.49,p,2,n_4941,n_1375,-,16.1,Monfalcone,Convent
3,13.9038,44.7817,63.47,6115.49,p,3,n_4941,n_1375,-,46.03,Monfalcone,Convent
4,18.5095,40.1371,408.95,6115.49,p,4,n_4941,n_1375,-,345.48,Monfalcone,Convent
5,18.3442,39.8046,430.3,6115.49,p,5,n_4941,n_1375,-,21.35,Monfalcone,Convent
6,16.0607,37.9382,585.09,6115.49,p,6,n_4941,n_1375,-,154.79,Monfalcone,Convent
7,15.6436,38.0127,605.38,6115.49,p,7,n_4941,n_1375,-,20.29,Monfalcone,Convent
8,15.5218,38.2963,623.33,6115.49,p,8,n_4941,n_1375,-,17.95,Monfalcone,Convent
9,-5.6109,36.0128,1643.88,6115.49,p,9,n_4941,n_1375,-,1020.55,Monfalcone,Convent
10,-80.4066,25.1909,5478.72,6115.49,p,10,n_4941,n_1375,-,3834.84,Monfalcone,Convent
11,-81.0997,25.13,5516.63,6115.49,p,11,n_4941,n_1375,-,37.9099999999999,Monfalcone,Convent
12,-90.1828,29.8426,6077.05,6115.49,p,12,n_4941,n_1375,-,560.42,Monfalcone,Convent
13,-90.8748,30.0647,6115.5,6115.49,d,13,n_4941,n_1375,-,38.4499999999998,Monfalcone,Convent
0,13.5547,45.7846,0.0,8904.4,o,0,n_4941,n_1419,-,0.0,Monfalcone,Qinhuangdao
1,13.5474,45.7628,1.34,8904.4,p,1,n_4941,n_1419,-,1.34,Monfalcone,Qinhuangdao
2,13.5086,45.496,17.44,8904.4,p,2,n_4941,n_1419,-,16.1,Monfalcone,Qinhuangdao
3,13.9038,44.7817,63.47,8904.4,p,3,n_4941,n_1419,-,46.03,Monfalcone,Qinhuangdao
4,21.0986,38.3497,566.82,8904.4,p,4,n_4941,n_1419,-,503.35,Monfalcone,Qinhuangdao
5,21.9176,38.309,605.56,8904.4,p,5,n_4941,n_1419,-,38.7399999999999,Monfalcone,Qinhuangdao
6,23.1073,37.8344,668.7,8904.4,p,6,n_4941,n_1419,-,63.1400000000001,Monfalcone,Qinhuangdao
7,31.9408,31.5172,1246.35,8904.4,p,7,n_4941,n_1419,-,577.65,Monfalcone,Qinhuangdao
8,32.4917,30.165,1332.15,8904.4,p,8,n_4941,n_1419,-,85.8000000000002,Monfalcone,Qinhuangdao
9,33.2328,28.5725,1435.07,8904.4,p,9,n_4941,n_1419,-,102.92,Monfalcone,Qinhuangdao
10,43.4716,12.6883,2544.4,8904.4,p,10,n_4941,n_1419,-,1109.33,Monfalcone,Qinhuangdao
11,43.946,12.6032,2572.69,8904.4,p,11,n_4941,n_1419,-,28.29,Monfalcone,Qinhuangdao
12,50.7728,11.9803,2975.4,8904.4,p,12,n_4941,n_1419,-,402.71,Monfalcone,Qinhuangdao
13,80.0975,6.1413,4749.5,8904.4,p,13,n_4941,n_1419,-,1774.1,Monfalcone,Qinhuangdao
14,95.2204,5.567,5654.41,8904.4,p,14,n_4941,n_1419,-,904.91,Monfalcone,Qinhuangdao
15,97.5231,5.2377,5793.61,8904.4,p,15,n_4941,n_1419,-,139.2,Monfalcone,Qinhuangdao
16,101.3074,2.8409,6061.86,8904.4,p,16,n_4941,n_1419,-,268.25,Monfalcone,Qinhuangdao
17,103.465,1.313,6220.34,8904.4,p,17,n_4941,n_1419,-,158.48,Monfalcone,Qinhuangdao
18,104.2085,1.3668,6265.14,8904.4,p,18,n_4941,n_1419,-,44.8000000000002,Monfalcone,Qinhuangdao
19,119.6501,25.3674,7955.59,8904.4,p,19,n_4941,n_1419,-,1690.45,Monfalcone,Qinhuangdao
20,121.5451,28.3401,8160.45,8904.4,p,20,n_4941,n_1419,-,204.86,Monfalcone,Qinhuangdao
21,121.9856,29.2614,8220.27,8904.4,p,21,n_4941,n_1419,-,59.8200000000006,Monfalcone,Qinhuangdao
22,122.4624,37.1349,8692.39,8904.4,p,22,n_4941,n_1419,-,472.119999999999,Monfalcone,Qinhuangdao
23,119.677,39.9144,8904.39,8904.4,d,23,n_4941,n_1419,-,212.0,Monfalcone,Qinhuangdao
0,13.5547,45.7846,0.0,7051.14,o,0,n_4941,n_2028,-,0.0,Monfalcone,San Lorenzo
1,13.5474,45.7628,1.34,7051.14,p,1,n_4941,n_2028,-,1.34,Monfalcone,San Lorenzo
2,13.5086,45.496,17.44,7051.14,p,2,n_4941,n_2028,-,16.1,Monfalcone,San Lorenzo
3,13.9038,44.7817,63.47,7051.14,p,3,n_4941,n_2028,-,46.03,Monfalcone,San Lorenzo
4,18.5095,40.1371,408.95,7051.14,p,4,n_4941,n_2028,-,345.48,Monfalcone,San Lorenzo
5,18.3442,39.8046,430.3,7051.14,p,5,n_4941,n_2028,-,21.35,Monfalcone,San Lorenzo
6,16.0607,37.9382,585.09,7051.14,p,6,n_4941,n_2028,-,154.79,Monfalcone,San Lorenzo
7,15.6436,38.0127,605.38,7051.14,p,7,n_4941,n_2028,-,20.29,Monfalcone,San Lorenzo
8,15.5218,38.2963,623.33,7051.14,p,8,n_4941,n_2028,-,17.95,Monfalcone,San Lorenzo
9,-5.9047,35.7929,1661.02,7051.14,p,9,n_4941,n_2028,-,1037.69,Monfalcone,San Lorenzo
10,-9.2561,32.5734,1915.96,7051.14,p,10,n_4941,n_2028,-,254.94,Monfalcone,San Lorenzo
11,-14.4619,26.191,2385.23,7051.14,p,11,n_4941,n_2028,-,469.27,Monfalcone,San Lorenzo
12,-40.9782,-21.9841,5651.44,7051.14,p,12,n_4941,n_2028,-,3266.21,Monfalcone,San Lorenzo
13,-54.1483,-34.6629,6679.93,7051.14,p,13,n_4941,n_2028,-,1028.49,Monfalcone,San Lorenzo
14,-56.1333,-34.933,6779.33,7051.14,p,14,n_4941,n_2028,-,99.3999999999996,Monfalcone,San Lorenzo
15,-57.8525,-34.4666,6868.85,7051.14,p,15,n_4941,n_2028,-,89.5200000000004,Monfalcone,San Lorenzo
16,-59.99,-33.3803,6993.84,7051.14,p,16,n_4941,n_2028,-,124.99,Monfalcone,San Lorenzo
17,-60.7343,-32.6575,7051.14,7051.14,d,17,n_4941,n_2028,-,57.3000000000002,Monfalcone,San Lorenzo
0,13.5547,45.7846,0.0,5491.79,o,0,n_4941,n_2420,-,0.0,Monfalcone,Paradip
1,13.5474,45.7628,1.34,5491.79,p,1,n_4941,n_2420,-,1.34,Monfalcone,Paradip
2,13.5086,45.496,17.44,5491.79,p,2,n_4941,n_2420,-,16.1,Monfalcone,Paradip
3,13.9038,44.7817,63.47,5491.79,p,3,n_4941,n_2420,-,46.03,Monfalcone,Paradip
4,21.0986,38.3497,566.82,5491.79,p,4,n_4941,n_2420,-,503.35,Monfalcone,Paradip
5,21.9176,38.309,605.56,5491.79,p,5,n_4941,n_2420,-,38.7399999999999,Monfalcone,Paradip
6,23.1073,37.8344,668.7,5491.79,p,6,n_4941,n_2420,-,63.1400000000001,Monfalcone,Paradip
7,31.9408,31.5172,1246.35,5491.79,p,7,n_4941,n_2420,-,577.65,Monfalcone,Paradip
8,32.4917,30.165,1332.15,5491.79,p,8,n_4941,n_2420,-,85.8000000000002,Monfalcone,Paradip
9,33.2328,28.5725,1435.07,5491.79,p,9,n_4941,n_2420,-,102.92,Monfalcone,Paradip
10,43.4716,12.6883,2544.4,5491.79,p,10,n_4941,n_2420,-,1109.33,Monfalcone,Paradip
11,43.946,12.6032,2572.69,5491.79,p,11,n_4941,n_2420,-,28.29,Monfalcone,Paradip
12,77.5104,8.083,4574.37,5491.79,p,12,n_4941,n_2420,-,2001.68,Monfalcone,Paradip
13,79.4443,9.1635,4706.18,5491.79,p,13,n_4941,n_2420,-,131.81,Monfalcone,Paradip
14,86.6765,20.2786,5491.78,5491.79,d,14,n_4941,n_2420,-,785.599999999999,Monfalcone,Paradip
0,13.5547,45.7846,0.0,7423.22,o,0,n_4941,z_66,-,0.0,Monfalcone,Hedland
1,13.5474,45.7628,1.34,7423.22,p,1,n_4941,z_66,-,1.34,Monfalcone,Hedland
2,13.5086,45.496,17.44,7423.22,p,2,n_4941,z_66,-,16.1,Monfalcone,Hedland
3,13.9038,44.7817,63.47,7423.22,p,3,n_4941,z_66,-,46.03,Monfalcone,Hedland
4,21.0986,38.3497,566.82,7423.22,p,4,n_4941,z_66,-,503.35,Monfalcone,Hedland
5,21.9176,38.309,605.56,7423.22,p,5,n_4941,z_66,-,38.7399999999999,Monfalcone,Hedland
6,23.1073,37.8344,668.7,7423.22,p,6,n_4941,z_66,-,63.1400000000001,Monfalcone,Hedland
7,31.9408,31.5172,1246.35,7423.22,p,7,n_4941,z_66,-,577.65,Monfalcone,Hedland
8,32.4917,30.165,1332.15,7423.22,p,8,n_4941,z_66,-,85.8000000000002,Monfalcone,Hedland
9,33.2328,28.5725,1435.07,7423.22,p,9,n_4941,z_66,-,102.92,Monfalcone,Hedland
10,43.4716,12.6883,2544.4,7423.22,p,10,n_4941,z_66,-,1109.33,Monfalcone,Hedland
11,43.946,12.6032,2572.69,7423.22,p,11,n_4941,z_66,-,28.29,Monfalcone,Hedland
12,50.7728,11.9803,2975.4,7423.22,p,12,n_4941,z_66,-,402.71,Monfalcone,Hedland
13,51.2869,11.8296,3006.95,7423.22,p,13,n_4941,z_66,-,31.5499999999997,Monfalcone,Hedland
14,118.5795,-20.3285,7423.22,7423.22,d,14,n_4941,z_66,-,4416.27,Monfalcone,Hedland
0,13.5547,45.7846,0.0,4951.12,o,0,n_4941,n_4796,-,0.0,Monfalcone,Camden
1,13.5474,45.7628,1.34,4951.12,p,1,n_4941,n_4796,-,1.34,Monfalcone,Camden
2,13.5086,45.496,17.44,4951.12,p,2,n_4941,n_4796,-,16.1,Monfalcone,Camden
3,13.9038,44.7817,63.47,4951.12,p,3,n_4941,n_4796,-,46.03,Monfalcone,Camden
4,18.5095,40.1371,408.95,4951.12,p,4,n_4941,n_4796,-,345.48,Monfalcone,Camden
5,18.3442,39.8046,430.3,4951.12,p,5,n_4941,n_4796,-,21.35,Monfalcone,Camden
6,16.0607,37.9382,585.09,4951.12,p,6,n_4941,n_4796,-,154.79,Monfalcone,Camden
7,15.6436,38.0127,605.38,4951.12,p,7,n_4941,n_4796,-,20.29,Monfalcone,Camden
8,15.5218,38.2963,623.33,4951.12,p,8,n_4941,n_4796,-,17.95,Monfalcone,Camden
9,-5.6109,36.0128,1643.88,4951.12,p,9,n_4941,n_4796,-,1020.55,Monfalcone,Camden
10,-8.9927,37.0272,1818.35,4951.12,p,10,n_4941,n_4796,-,174.47,Monfalcone,Camden
11,-74.9541,38.9333,4878.45,4951.12,p,11,n_4941,n_4796,-,3060.1,Monfalcone,Camden
12,-75.4656,39.5156,4920.72,4951.12,p,12,n_4941,n_4796,-,42.2700000000004,Monfalcone,Camden
13,-75.3134,39.8232,4940.47,4951.12,p,13,n_4941,n_4796,-,19.75,Monfalcone,Camden
14,-75.1327,39.9339,4951.13,4951.12,d,14,n_4941,n_4796,-,10.6599999999999,Monfalcone,Camden
0,-14.629,10.6418,0.0,1946.87,o,0,n_2060,z_106,-,0.0,Kamsar,PDM
1,-44.2894,-2.4854,1939.71,1946.87,p,1,n_2060,z_106,-,1939.71,Kamsar,PDM
2,-44.3797,-2.5636,1946.87,1946.87,d,2,n_2060,z_106,-,7.15999999999986,Kamsar,PDM
0,-14.629,10.6418,0.0,9538.03,o,0,n_2060,z_89,-,0.0,Kamsar,Dongjiakou
1,-15.0086,10.7938,24.1900000000005,9538.03,p,1,n_2060,z_89,-,24.1900000000005,Kamsar,Dongjiakou
2,-15.2297,11.0022,42.2200000000012,9538.03,p,2,n_2060,z_89,-,18.0300000000007,Kamsar,Dongjiakou
3,-16.7545,12.4427,166.560000000001,9538.03,p,3,n_2060,z_89,-,124.34,Kamsar,Dongjiakou
4,-49.0232,61.405,3419.81,9538.03,p,4,n_2060,z_89,-,3253.25,Kamsar,Dongjiakou
5,-49.2147,61.5649,3430.9,9538.03,p,5,n_2060,z_89,-,11.0900000000001,Kamsar,Dongjiakou
6,-50.3091,62.5085,3495.55,9538.03,p,6,n_2060,z_89,-,64.6499999999996,Kamsar,Dongjiakou
7,-81.1136,75.7741,4507.83,9538.03,p,7,n_2060,z_89,-,1012.28,Kamsar,Dongjiakou
8,-88.6221,76.4101,4623.12,9538.03,p,8,n_2060,z_89,-,115.29,Kamsar,Dongjiakou
9,-95.7704,77.0716,4729.63,9538.03,p,9,n_2060,z_89,-,106.509999999999,Kamsar,Dongjiakou
10,-105.2232,77.1695,4856.68,9538.03,p,10,n_2060,z_89,-,127.05,Kamsar,Dongjiakou
11,-119.1619,77.3199,5042.04,9538.03,p,11,n_2060,z_89,-,185.360000000001,Kamsar,Dongjiakou
12,-166.2184,68.8812,5972.06,9538.03,p,12,n_2060,z_89,-,930.02,Kamsar,Dongjiakou
13,-169.6534,66.068,6159.06,9538.03,p,13,n_2060,z_89,-,187.0,Kamsar,Dongjiakou
14,-172.2387,64.409,6278.35,9538.03,p,14,n_2060,z_89,-,119.29,Kamsar,Dongjiakou
15,-172.6533,64.3311,6290.13,9538.03,p,15,n_2060,z_89,-,11.7800000000002,Kamsar,Dongjiakou
16,160.0497,53.102,7364.52,9538.03,p,16,n_2060,z_89,-,1074.39,Kamsar,Dongjiakou
17,158.2822,51.9704,7458.41,9538.03,p,17,n_2060,z_89,-,93.8899999999999,Kamsar,Dongjiakou
18,156.6731,50.8721,7547.88,9538.03,p,18,n_2060,z_89,-,89.47,Kamsar,Dongjiakou
19,143.4337,46.0412,8149.73,9538.03,p,19,n_2060,z_89,-,601.85,Kamsar,Dongjiakou
20,141.9195,45.5095,8220.87,9538.03,p,20,n_2060,z_89,-,71.1399999999999,Kamsar,Dongjiakou
21,128.9108,35.047,9084.92,9538.03,p,21,n_2060,z_89,-,864.05,Kamsar,Dongjiakou
22,127.3454,34.4565,9170.01,9538.03,p,22,n_2060,z_89,-,85.09,Kamsar,Dongjiakou
23,126.5232,34.3014,9211.89,9538.03,p,23,n_2060,z_89,-,41.88,Kamsar,Dongjiakou
24,120.2344,36.0287,9538.02,9538.03,d,24,n_2060,z_89,-,326.13,Kamsar,Dongjiakou
0,-14.629,10.6418,0.0,3415.84,o,0,n_2060,n_4941,-,0.0,Kamsar,Monfalcone
1,-15.0086,10.7938,24.1900000000001,3415.84,p,1,n_2060,n_4941,-,24.1900000000001,Kamsar,Monfalcone
2,-15.2297,11.0022,42.23,3415.84,p,2,n_2060,n_4941,-,18.04,Kamsar,Monfalcone
3,-16.7545,12.4427,166.56,3415.84,p,3,n_2060,n_4941,-,124.33,Kamsar,Monfalcone
4,-17.5293,14.7571,312.04,3415.84,p,4,n_2060,n_4941,-,145.48,Kamsar,Monfalcone
5,-17.0908,20.8644,677.89,3415.84,p,5,n_2060,n_4941,-,365.85,Kamsar,Monfalcone
6,-16.9162,21.9297,742.32,3415.84,p,6,n_2060,n_4941,-,64.4299999999998,Kamsar,Monfalcone
7,-15.8673,23.866,871.87,3415.84,p,7,n_2060,n_4941,-,129.55,Kamsar,Monfalcone
8,-14.4619,26.191,1030.62,3415.84,p,8,n_2060,n_4941,-,158.75,Kamsar,Monfalcone
9,-9.2561,32.5734,1499.89,3415.84,p,9,n_2060,n_4941,-,469.27,Kamsar,Monfalcone
10,-5.9047,35.7929,1754.83,3415.84,p,10,n_2060,n_4941,-,254.94,Kamsar,Monfalcone
11,15.5218,38.2963,2792.52,3415.84,p,11,n_2060,n_4941,-,1037.69,Kamsar,Monfalcone
12,15.6436,38.0127,2810.47,3415.84,p,12,n_2060,n_4941,-,17.95,Kamsar,Monfalcone
13,16.0607,37.9382,2830.76,3415.84,p,13,n_2060,n_4941,-,20.29,Kamsar,Monfalcone
14,18.3442,39.8046,2985.55,3415.84,p,14,n_2060,n_4941,-,154.79,Kamsar,Monfalcone
15,18.5095,40.1371,3006.9,3415.84,p,15,n_2060,n_4941,-,21.35,Kamsar,Monfalcone
16,13.9038,44.7817,3352.38,3415.84,p,16,n_2060,n_4941,-,345.48,Kamsar,Monfalcone
17,13.5086,45.496,3398.41,3415.84,p,17,n_2060,n_4941,-,46.03,Kamsar,Monfalcone
18,13.5474,45.7628,3414.51,3415.84,p,18,n_2060,n_4941,-,16.1,Kamsar,Monfalcone
19,13.5547,45.7846,3415.85,3415.84,d,19,n_2060,n_4941,-,1.34,Kamsar,Monfalcone
0,-14.629,10.6418,0.0,4463.94,o,0,n_2060,n_1375,-,0.0,Kamsar,Convent
1,-15.0086,10.7938,24.1899999999996,4463.94,p,1,n_2060,n_1375,-,24.1899999999996,Kamsar,Convent
2,-81.0997,25.13,3865.07,4463.94,p,2,n_2060,n_1375,-,3840.88,Kamsar,Convent
3,-90.1828,29.8426,4425.5,4463.94,p,3,n_2060,n_1375,-,560.43,Kamsar,Convent
4,-90.8748,30.0647,4463.94,4463.94,d,4,n_2060,n_1375,-,38.44,Kamsar,Convent
0,-14.629,10.6418,0.0,9681.81,o,0,n_2060,n_1419,-,0.0,Kamsar,Qinhuangdao
1,-15.0086,10.7938,24.1899999999987,9681.81,p,1,n_2060,n_1419,-,24.1899999999987,Kamsar,Qinhuangdao
2,-15.2297,11.0022,42.2199999999994,9681.81,p,2,n_2060,n_1419,-,18.0300000000007,Kamsar,Qinhuangdao
3,-16.7545,12.4427,166.549999999999,9681.81,p,3,n_2060,n_1419,-,124.33,Kamsar,Qinhuangdao
4,-49.0232,61.405,3419.81,9681.81,p,4,n_2060,n_1419,-,3253.26,Kamsar,Qinhuangdao
5,-49.2147,61.5649,3430.89,9681.81,p,5,n_2060,n_1419,-,11.0799999999999,Kamsar,Qinhuangdao
6,-50.3091,62.5085,3495.55,9681.81,p,6,n_2060,n_1419,-,64.6599999999999,Kamsar,Qinhuangdao
7,-81.1136,75.7741,4507.83,9681.81,p,7,n_2060,n_1419,-,1012.28,Kamsar,Qinhuangdao
8,-88.6221,76.4101,4623.11,9681.81,p,8,n_2060,n_1419,-,115.280000000001,Kamsar,Qinhuangdao
9,-95.7704,77.0716,4729.63,9681.81,p,9,n_2060,n_1419,-,106.52,Kamsar,Qinhuangdao
10,-105.2232,77.1695,4856.68,9681.81,p,10,n_2060,n_1419,-,127.05,Kamsar,Qinhuangdao
11,-119.1619,77.3199,5042.04,9681.81,p,11,n_2060,n_1419,-,185.36,Kamsar,Qinhuangdao
12,-166.2184,68.8812,5972.06,9681.81,p,12,n_2060,n_1419,-,930.02,Kamsar,Qinhuangdao
13,-169.6534,66.068,6159.05,9681.81,p,13,n_2060,n_1419,-,186.99,Kamsar,Qinhuangdao
14,-172.2387,64.409,6278.34,9681.81,p,14,n_2060,n_1419,-,119.29,Kamsar,Qinhuangdao
15,-172.6533,64.3311,6290.13,9681.81,p,15,n_2060,n_1419,-,11.79,Kamsar,Qinhuangdao
16,160.0497,53.102,7364.52,9681.81,p,16,n_2060,n_1419,-,1074.39,Kamsar,Qinhuangdao
17,158.2822,51.9704,7458.41,9681.81,p,17,n_2060,n_1419,-,93.8900000000003,Kamsar,Qinhuangdao
18,156.6731,50.8721,7547.88,9681.81,p,18,n_2060,n_1419,-,89.4699999999998,Kamsar,Qinhuangdao
